timestamp,relativeHumidity,airTemp,rainfall,speedWind,dirWind,radiationSolar,rawSolarValue,fluxSolar
2023-05-05 17:00,60.72,22.2,0,0.348,345.2,179.6,6.924,0.1616349
2023-05-05 17:15,62.25,21.4,0,0.311,14.89,109.7,4.227,0.09868801
2023-05-05 17:30,65,20.73,0,0.29,165.4,46.46,1.791,0.0418125
2023-05-05 17:45,68.4,20.06,0,0.165,145.5,29.64,1.142,0.0266745
2023-05-05 18:00,69.03,19.67,0,0.241,196.2,13.71,0.529,0.0123378
2023-05-05 18:15,70.86,19.16,0,0.238,175.1,1.126,0.043,0.0010134
2023-05-05 18:30,75.98,18.85,0,0.507,140.8,-1.136,-0.044,-0.0010227
2023-05-05 18:45,80.2,18.23,0,0.446,139.7,-1.187,-0.046,-0.0010683
2023-05-05 19:00,87.4,17.64,0,0.296,158.6,-1.158,-0.045,-0.0010425
2023-05-05 19:15,88.5,17.08,0,0.209,133.7,-1.028,-0.04,-0.0009252
2023-05-05 19:30,91.1,16.91,0,1.042,145.7,-0.907,-0.035,-0.0008163
2023-05-05 19:45,92.4,16.94,0,0.811,128.4,-0.907,-0.035,-0.0008163
2023-05-05 20:00,93.7,16.84,0,0.377,188.6,-0.54,-0.021,-0.0004857
2023-05-05 20:15,92,16.99,0,0.319,203.7,-0.697,-0.027,-0.0006273
2023-05-05 20:30,94.7,16.59,0,0,203.8,-0.491,-0.019,-0.0004416
2023-05-05 20:45,93.5,16.75,0,0.203,133.4,-0.456,-0.017,-0.0004104
2023-05-05 21:00,94.7,16.59,0,0.229,112.7,-0.605,-0.023,-0.0005448
2023-05-05 21:15,95.3,16.46,0,0.341,146.4,-0.662,-0.025,-0.0005961
2023-05-05 21:30,94.9,16.43,0,0.144,116.2,-0.388,-0.015,-0.0003489
2023-05-05 21:45,95.7,16.28,0,0,116.2,-0.365,-0.014,-0.0003282
2023-05-05 22:00,96.4,16.06,0,0,117.2,-0.569,-0.022,-0.0005124
2023-05-05 22:15,97.2,15.7,0,0,115.6,-0.491,-0.019,-0.0004419
2023-05-05 22:30,97.1,15.53,0,0,119.9,-0.523,-0.02,-0.0004707
2023-05-05 22:45,97.9,15.42,0,0.074,43.49,-0.33,-0.012,-0.0002967
2023-05-05 23:00,97.8,15.28,0,0,43.51,-0.532,-0.021,-0.0004788
2023-05-05 23:15,97.7,14.99,0,0,37.24,-0.513,-0.02,-0.0004617
2023-05-05 23:30,98.5,14.84,0,0,102.4,-0.444,-0.017,-0.0003999
2023-05-05 23:45,98.8,15.06,0,0.164,22.92,-0.392,-0.015,-0.0003525
2023-05-06 00:00,98.5,14.86,0,0,4.714,-0.535,-0.021,-0.0004812
2023-05-06 00:15,98.6,14.53,0,0,4.699,-0.513,-0.02,-0.0004617
2023-05-06 00:30,98.3,14.19,0,0,4.7,-0.622,-0.024,-0.0005598
2023-05-06 00:45,98.7,14.03,0,0,7.538,-0.577,-0.022,-0.0005196
2023-05-06 01:00,99,14.12,0,0,20.27,-0.321,-0.012,-0.0002886
2023-05-06 01:15,99.2,14.12,0,0,20.27,-0.069,-0.003,-6.24E-05
2023-05-06 01:30,99.2,14.23,0,0,20.37,-0.136,-0.005,-0.0001227
2023-05-06 01:45,99.3,14.26,0,0,20.37,-0.216,-0.008,-0.0001947
2023-05-06 02:00,99.1,14.05,0,0,20.36,-0.397,-0.015,-0.0003573
2023-05-06 02:15,99.3,13.89,0,0.406,143.1,-0.398,-0.015,-0.0003582
2023-05-06 02:30,99.6,14.33,0,0.711,1.2,-0.196,-0.008,-0.0001764
2023-05-06 02:45,99.6,14.55,0,0.072,30.81,-0.161,-0.006,-0.0001452
2023-05-06 03:00,99.6,14.54,0,0,28.2,-0.133,-0.005,-0.0001194
2023-05-06 03:15,99.5,14.58,0,0.212,54.12,-0.121,-0.004,-0.0001089
2023-05-06 03:30,99.4,14.56,0,0.182,48.19,-0.209,-0.008,-0.0001878
2023-05-06 03:45,99.4,14.56,0,0,48.14,-0.183,-0.007,-0.0001647
2023-05-06 04:00,99.4,14.6,0,0,47.51,-0.165,-0.006,-0.0001482
2023-05-06 04:15,99.4,14.64,0,0,37.31,-0.201,-0.008,-0.0001812
2023-05-06 04:30,99.2,14.49,0,0,37.33,-0.442,-0.017,-0.0003978
2023-05-06 04:45,99.2,14.34,0,0,180.5,-0.568,-0.022,-0.0005115
2023-05-06 05:00,99.1,14.19,0,0,180.5,-0.416,-0.016,-0.0003744
2023-05-06 05:15,99.2,13.97,0,0,180.5,-0.349,-0.013,-0.0003144
2023-05-06 05:30,99.3,13.89,0,0,180.5,-0.486,-0.019,-0.0004371
2023-05-06 05:45,99.3,13.81,0,0,180.5,0.849,0.033,0.0007641
2023-05-06 06:00,99.4,13.76,0,0,180.5,7.622,0.294,0.0068601
2023-05-06 06:15,99.7,14.14,0,0,180.2,19.15,0.738,0.0172311
2023-05-06 06:30,99.8,14.35,0,0,180.2,33.32,1.285,0.0299898
2023-05-06 06:45,99.7,14.49,0,0,160.7,53.57,2.065,0.0482145
2023-05-06 07:00,99.8,14.74,0,0,35.1,75.34,2.905,0.0678075
2023-05-06 07:15,99.9,15.05,0,0.073,136.4,109.1,4.207,0.0982209
2023-05-06 07:30,99.9,15.13,0,0,69.72,182.4,7.032,0.1641675
2023-05-06 07:45,99.7,15.52,0,0.214,333.7,197.1,7.599,0.1774029
2023-05-06 08:00,98.5,16.22,0,0.163,164.3,352.4,13.59,0.3171486
2023-05-06 08:15,85.6,17.8,0,0.168,160.2,404.6,15.6,0.3641436
2023-05-06 08:30,76.61,19.73,0,0.313,66.57,589.5,22.73,0.5305686
2023-05-06 08:45,73.5,20.8,0,0.906,230,638.8,24.63,0.5749626
2023-05-06 09:00,70.24,20.96,0,0.537,23.79,355.2,13.69,0.3196533
2023-05-06 09:15,72.87,20.42,0,0.577,145.5,209.7,8.08,0.1887396
2023-05-06 09:30,72.45,20.13,0,0.457,296.3,255.3,9.84,0.2297955
2023-05-06 09:45,75.75,19.59,0,0.465,299.2,419.1,16.16,0.3771702
2023-05-06 10:00,70.03,21.28,0,0.465,22.79,640.4,24.69,0.5763915
2023-05-06 10:15,69.82,21.54,0,0.343,287.4,530.2,20.44,0.4772184
2023-05-06 10:30,68.97,21.94,0,0.454,269.7,708.1,27.3,0.6372738
2023-05-06 10:45,64.68,22.89,0,0.664,58.81,717.3,27.65,0.6455787
2023-05-06 11:00,59.87,23.37,0,0.573,323.2,866,33.4,0.7796487
2023-05-06 11:15,60.98,23.31,0,0.731,45.66,1015,39.15,0.9139194
2023-05-06 11:30,61.37,23.48,0,1.377,351.5,902,34.76,0.8114418
2023-05-06 11:45,61.04,24.2,0,0.569,171.9,824,31.76,0.7415166
2023-05-06 12:00,55.22,23.77,0,1.626,130.6,835,32.18,0.7511814
2023-05-06 12:15,54.23,24.32,0,1.202,168.5,972,37.48,0.8750395
2023-05-06 12:30,47.52,24.63,0,1.288,180.3,996,38.38,0.8960263
2023-05-06 12:45,49.07,25.15,0,1.032,149.1,943,36.35,0.8484933
2023-05-06 13:00,50.71,25.1,0,0.794,322.6,868,33.47,0.7813165
2023-05-06 13:15,44.78,25.64,0,0.44,325.9,847,32.65,0.7623249
2023-05-06 13:30,49.41,26.03,0,0.748,300.8,922,35.53,0.8294577
2023-05-06 13:45,49.2,25.73,0,1.061,154.3,899,34.64,0.8087274
2023-05-06 14:00,49.52,25.8,0,0.72,24.96,877,33.82,0.7894971
2023-05-06 14:15,56.03,25.44,0,0.63,75.49,832,32.06,0.7483618
2023-05-06 14:30,46.25,25.2,0,0.51,332.4,806,31.05,0.72495
2023-05-06 14:45,50.02,24.9,0,0.566,80.5,747.9,28.83,0.6731151
2023-05-06 15:00,49.96,24.65,0,0.692,79.36,701.5,27.04,0.6313059
2023-05-06 15:15,46.32,24.5,0,0.795,11.95,657.3,25.34,0.59154
2023-05-06 15:30,50.13,24.61,0,0.574,344.6,595.8,22.97,0.5361891
2023-05-06 15:45,46.95,24.04,0,0.56,166.9,416.4,16.05,0.3747165
2023-05-06 16:00,49.82,23.36,0,0.416,325.9,345.1,13.3,0.3105858
2023-05-06 16:15,55.86,23.02,0,0.325,184.5,257.1,9.91,0.2314281
2023-05-06 16:30,61.01,22.4,0,0.239,259.7,234.8,9.05,0.2113443
2023-05-06 16:45,63.27,22.31,0,0.156,74.4,189.9,7.322,0.1709406
2023-05-06 17:00,66.79,21.83,0,0.183,306.1,106.7,4.115,0.0960627
2023-05-06 17:15,69.82,20.92,0,0,148.3,73.08,2.817,0.0657717
2023-05-06 17:30,74.99,20.09,0,0.085,302,50.34,1.941,0.0453075
2023-05-06 17:45,73.66,19.37,0,0.12,154.4,29.12,1.123,0.0262119
2023-05-06 18:00,81.9,18.9,0,0.514,132.1,11.04,0.425,0.0099318
2023-05-06 18:15,85.3,18.43,0,0.485,43.5,0.724,0.028,0.0006519
2023-05-06 18:30,87.7,18.13,0,0.53,179.2,-0.938,-0.036,-0.0008442
2023-05-06 18:45,90.2,17.76,0,0.552,126.7,-1.026,-0.04,-0.0009231
2023-05-06 19:00,91.8,17.4,0,0.479,147,-0.91,-0.035,-0.0008187
2023-05-06 19:15,93.4,17.26,0,0.896,137.9,-0.803,-0.031,-0.0007224
2023-05-06 19:30,94,17.13,0,0.652,160.5,-0.794,-0.03,-0.0007143
2023-05-06 19:45,95.1,17.03,0,0.457,146.8,-0.674,-0.026,-0.0006063
2023-05-06 20:00,94.8,16.97,0,0.751,124.3,-0.649,-0.025,-0.0005844
2023-05-06 20:15,95.3,16.68,0,0.318,141.5,-0.693,-0.027,-0.0006237
2023-05-06 20:30,96,16.58,0,0.531,135.5,-0.612,-0.023,-0.0005508
2023-05-06 20:45,96,16.66,0,0.634,178.1,-0.664,-0.026,-0.0005973
2023-05-06 21:00,96.4,16.53,0,0.283,154.1,-0.476,-0.019,-0.0004287
2023-05-06 21:15,94.6,16.65,0,0.419,100.1,-0.223,-0.008,-0.0002007
2023-05-06 21:30,95.1,16.61,0,0,73.28,-0.3,-0.012,-0.0002703
2023-05-06 21:45,96,16.48,0,0,69.8,-0.195,-0.007,-0.0001752
2023-05-06 22:00,96.2,16.44,0,0,57.37,-0.221,-0.008,-0.0001992
2023-05-06 22:15,96.2,16.31,0,0,73.07,-0.362,-0.014,-0.0003258
2023-05-06 22:30,95,16.28,0,1.017,137,-0.417,-0.016,-0.0003756
2023-05-06 22:45,94,16.38,0,1.141,204,-0.519,-0.02,-0.0004674
2023-05-06 23:00,94,16.34,0,1.474,146.1,-0.719,-0.028,-0.0006471
2023-05-06 23:15,94.8,16.12,0,0.208,66.7,-0.457,-0.017,-0.0004116
2023-05-06 23:30,94.9,16.04,0,0.086,223.4,-0.478,-0.018,-0.0004305
2023-05-06 23:45,95.5,15.87,0,0,223.4,-0.483,-0.018,-0.000435
2023-05-07 00:00,96.6,15.59,0,0.156,144.5,-0.493,-0.019,-0.000444
2023-05-07 00:15,96.9,15.39,0,0.225,219.8,-0.706,-0.027,-0.0006354
2023-05-07 00:30,96.6,15.41,0,0.238,333.5,-0.522,-0.02,-0.0004698
2023-05-07 00:45,97.1,15.17,0,0,320.3,-0.28,-0.011,-0.0002517
2023-05-07 01:00,98.1,15.23,0,0.103,45.57,-0.123,-0.005,-0.000111
2023-05-07 01:15,98.3,15.36,0,0.07,121.7,-0.081,-0.003,-7.32E-05
2023-05-07 01:30,98,15.39,0,0,46.41,-0.242,-0.009,-0.0002181
2023-05-07 01:45,96.9,15.35,0,0.266,42.57,-0.335,-0.013,-0.0003015
2023-05-07 02:00,97.3,15.23,0,0.084,14.97,-0.287,-0.011,-0.0002586
2023-05-07 02:15,96.5,15.21,0,0.309,121.3,-0.312,-0.012,-0.0002808
2023-05-07 02:30,97,15.04,0,0.948,172.4,-0.172,-0.007,-0.0001545
2023-05-07 02:45,93.5,15.22,0,0.659,308.4,-0.457,-0.018,-0.0004116
2023-05-07 03:00,94.1,15.26,0,0.183,344.8,-0.582,-0.022,-0.0005241
2023-05-07 03:15,95.6,14.91,0,0,344.8,-0.424,-0.016,-0.0003813
2023-05-07 03:30,95,14.81,0,0.15,334.8,-0.407,-0.016,-0.0003663
2023-05-07 03:45,96,14.52,0,0,334.8,-0.459,-0.018,-0.0004128
2023-05-07 04:00,97,14.37,0,0,334.8,-0.358,-0.014,-0.0003225
2023-05-07 04:15,97.6,14.23,0,0,334.8,-0.286,-0.011,-0.0002574
2023-05-07 04:30,97.8,14.15,0,0,345.8,-0.319,-0.012,-0.0002874
2023-05-07 04:45,97.9,13.87,0,0,202.4,-0.342,-0.013,-0.0003075
2023-05-07 05:00,98,13.73,0,0,202.4,-0.35,-0.014,-0.0003153
2023-05-07 05:15,98.1,13.63,0,0,202.4,-0.325,-0.012,-0.0002922
2023-05-07 05:30,98.6,13.56,0,0,202.4,-0.319,-0.012,-0.0002874
2023-05-07 05:45,98.6,13.42,0,0,202.4,1.587,0.061,0.0014286
2023-05-07 06:00,98.8,13.41,0,0,202.4,13.04,0.503,0.0117369
2023-05-07 06:15,99.2,13.58,0,0,202.4,46.82,1.805,0.0421341
2023-05-07 06:30,99.5,13.88,0,0,95.5,113.1,4.361,0.1018041
2023-05-07 06:45,99.6,14.65,0,0,38.68,133.4,5.143,0.1200624
2023-05-07 07:00,97.6,15.42,0,0,49.6,144.9,5.588,0.1304427
2023-05-07 07:15,93.3,16.22,0,0,81.5,195,7.518,0.1755036
2023-05-07 07:30,89.2,17.26,0,0.248,180.6,253.1,9.76,0.227793
2023-05-07 07:45,89.4,17.67,0,0.306,162.2,282.2,10.88,0.253977
2023-05-07 08:00,84.4,18.23,0,0.488,141.8,328.6,12.67,0.2957247
2023-05-07 08:15,86,18.67,0,0.312,144.6,308.8,11.9,0.2778975
2023-05-07 08:30,79.24,19.28,0,0.191,145.9,362.7,13.98,0.3264333
2023-05-07 08:45,74.36,19.72,0,0.534,173.8,390.5,15.05,0.3514485
2023-05-07 09:00,74.24,19.84,0,0.331,144.4,373.4,14.39,0.3360474
2023-05-07 09:15,74.44,20.9,0,0.748,146.8,619.2,23.87,0.5572815
2023-05-07 09:30,68.46,21.49,0,0.985,153.5,755.4,29.12,0.679866
2023-05-07 09:45,73.08,21.84,0,0.536,158.8,481.6,18.57,0.433414
2023-05-07 10:00,67.36,22.36,0,1.667,148.4,793.6,30.6,0.7142799
2023-05-07 10:15,59.55,23.95,0,0.979,218.4,944,36.4,0.8498374
2023-05-07 10:30,58.77,24.12,0,0.792,155.1,947,36.49,0.8518642
2023-05-07 10:45,56.92,24.28,0,0.935,304.4,982,37.87,0.8841279
2023-05-07 11:00,55,24.89,0,0.851,279.8,1043,40.22,0.9389578
2023-05-07 11:15,57.16,24.54,0,0.834,122.2,1008,38.88,0.907593
2023-05-07 11:30,60.21,24.39,0,0.87,192.3,1034,39.87,0.9308016
2023-05-07 11:45,60.52,24.53,0,0.949,206.9,931,35.9,0.8379819
2023-05-07 12:00,58.66,24.35,0,1.39,152.4,1092,42.08,0.9824649
2023-05-07 12:15,62.71,24.56,0,0.812,184,1011,38.97,0.9096441
2023-05-07 12:30,62.79,24.75,0,0.844,204.5,1064,41.03,0.9579342
2023-05-07 12:45,56.87,24.9,0,1.413,13.8,1118,43.09,1.005841
2023-05-07 13:00,53.26,24.66,0,1.079,349.9,1107,42.67,0.9962137
2023-05-07 13:15,52.43,24.75,0,1.527,157.1,1106,42.65,0.9956304
2023-05-07 13:30,49.42,24.53,0,1.834,49.79,1024,39.46,0.9212025
2023-05-07 13:45,51.43,23.53,0,1.929,73.17,705.2,27.19,0.6346779
2023-05-07 14:00,52.93,23.6,0,0.792,141.9,680.8,26.25,0.612741
2023-05-07 14:15,49.83,23.72,0,0.809,143.3,663.5,25.58,0.5971311
2023-05-07 14:30,49.15,23.77,0,0.549,2.111,550.7,21.23,0.4956681
2023-05-07 14:45,50.74,23.67,0,0.776,238.9,635.7,24.51,0.5720859
2023-05-07 15:00,58.34,22.74,0,1.279,125.5,419.7,16.18,0.3777357
2023-05-07 15:15,54.61,22.04,0,1.185,233.2,372.7,14.37,0.3354558
2023-05-07 15:30,54.33,22.32,0,1.044,138.8,401,15.46,0.3609096
2023-05-07 15:45,55.19,22.64,0,0.841,119.9,565,21.78,0.5084637
2023-05-07 16:00,58.3,22.27,0,1.802,179,318,12.26,0.2861826
2023-05-07 16:15,59.68,21.88,0,1.151,136.7,262.9,10.14,0.2366253
2023-05-07 16:30,62.65,21.55,0,1.234,199.2,193.5,7.46,0.1741572
2023-05-07 16:45,63.14,21.16,0,1.517,148.5,152,5.86,0.1367997
2023-05-07 17:00,65.56,20.93,0,0.54,150.2,168.1,6.481,0.1512963
2023-05-07 17:15,67.61,20.61,0,0.983,150.9,99.5,3.835,0.0895371
2023-05-07 17:30,73.22,20.05,0,1.168,80.7,62.88,2.425,0.0565962
2023-05-07 17:45,77.92,19.32,0,0.776,177.5,38.53,1.486,0.0346791
2023-05-07 18:00,80.4,18.69,0,0.417,149.2,16.16,0.623,0.0145431
2023-05-07 18:15,84.7,18.2,0,0.874,129.4,2.634,0.101,0.0023703
2023-05-07 18:30,88.5,17.68,0,0.86,141.3,-1.073,-0.041,-0.0009657
2023-05-07 18:45,90.8,17.34,0,0.608,181.7,-1.089,-0.042,-0.0009798
2023-05-07 19:00,92.8,17.07,0,0.891,115.9,-0.763,-0.029,-0.0006867
2023-05-07 19:15,93.5,16.9,0,0.288,143.7,-0.8,-0.031,-0.00072
2023-05-07 19:30,95.1,16.6,0,0.194,141.3,-0.743,-0.029,-0.000669
2023-05-07 19:45,96.3,16.41,0,0.333,202.7,-0.715,-0.028,-0.0006435
2023-05-07 20:00,95.9,16.55,0,0.858,152,-0.733,-0.028,-0.0006597
2023-05-07 20:15,96.1,16.3,0,0,148.2,-0.6,-0.023,-0.0005403
2023-05-07 20:30,96.9,16.07,0,0,141.7,-0.687,-0.027,-0.0006183
2023-05-07 20:45,97.5,16.1,0,0.2,59.74,-0.551,-0.021,-0.0004962
2023-05-07 21:00,97.8,16.11,0,0.242,41.98,-0.536,-0.021,-0.0004824
2023-05-07 21:15,96.9,15.93,0,0,41.96,-0.522,-0.02,-0.0004698
2023-05-07 21:30,97.5,15.62,0,0,41.99,-0.53,-0.021,-0.0004767
2023-05-07 21:45,97.9,15.59,0,0,41.96,-0.505,-0.019,-0.0004545
2023-05-07 22:00,97.9,15.38,0,0,41.97,-0.492,-0.019,-0.0004428
2023-05-07 22:15,98.3,15.33,0,0,54.14,-0.535,-0.021,-0.0004812
2023-05-07 22:30,98.7,15.36,0,0,81.6,-0.572,-0.022,-0.0005148
2023-05-07 22:45,98.7,15.17,0,0,81.6,-0.671,-0.026,-0.0006042
2023-05-07 23:00,98.7,15.06,0,0,81.6,-0.442,-0.017,-0.0003978
2023-05-07 23:15,98.5,14.59,0,0,81.6,-0.445,-0.017,-0.0004002
2023-05-07 23:30,98.7,14.35,0,0,81.7,-0.587,-0.023,-0.0005286
2023-05-07 23:45,98.6,14.39,0,0,81.6,-0.586,-0.023,-0.0005274
2023-05-08 00:00,99.1,14.39,0,0,78.74,-0.38,-0.015,-0.000342
2023-05-08 00:15,99.1,14.23,0,0,78.75,-0.506,-0.02,-0.0004557
2023-05-08 00:30,99.1,14.01,0,0,78.73,-0.01,0,-9.00E-06
2023-05-08 00:45,99.4,14.08,0,0,78.75,0.014,0.001,1.26E-05
2023-05-08 01:00,99.6,14.3,0,0,78.73,-0.084,-0.003,-7.56E-05
2023-05-08 01:15,99.4,14.14,0,0,78.72,-0.317,-0.012,-0.000285
2023-05-08 01:30,99.2,14.03,0,0,54.05,-0.206,-0.008,-0.0001854
2023-05-08 01:45,99.6,14.18,0,0,91.6,-0.138,-0.005,-0.0001242
2023-05-08 02:00,99.5,14.08,0,0,92.5,-0.341,-0.013,-0.0003072
2023-05-08 02:15,99.3,13.71,0,0,92.5,-0.553,-0.021,-0.0004974
2023-05-08 02:30,99.2,13.32,0,0,92.5,-0.624,-0.024,-0.0005613
2023-05-08 02:45,99.2,13.04,0,0,89.2,-0.371,-0.014,-0.0003342
2023-05-08 03:00,99.3,12.79,0,0.083,121,-0.349,-0.014,-0.0003141
2023-05-08 03:15,99.4,12.68,0,0,118.8,-0.388,-0.015,-0.0003492
2023-05-08 03:30,99.4,12.39,0,0,118.7,-0.532,-0.021,-0.0004791
2023-05-08 03:45,99.4,12.06,0,0,114.8,-0.53,-0.02,-0.0004767
2023-05-08 04:00,99.4,11.67,0,0,114.8,-0.335,-0.013,-0.0003015
2023-05-08 04:15,99.4,11.5,0,0,98.6,-0.415,-0.016,-0.0003735
2023-05-08 04:30,99.6,11.53,0,0.102,342.1,-0.501,-0.019,-0.0004509
2023-05-08 04:45,99.7,11.31,0,0,342.2,-0.379,-0.015,-0.0003411
2023-05-08 05:00,99.7,11.16,0,0,350.7,-0.432,-0.017,-0.0003885
2023-05-08 05:15,99.9,11.3,0,0,350.7,-0.249,-0.009,-0.0002238
2023-05-08 05:30,100,11.29,0,0,350.6,-0.237,-0.009,-0.0002133
2023-05-08 05:45,100,11.39,0,0,346.9,1.5,0.058,0.00135
2023-05-08 06:00,100,11.38,0,0,346.9,8.32,0.321,0.0074886
2023-05-08 06:15,100,11.66,0,0,346.9,21.75,0.839,0.0195771
2023-05-08 06:30,100,11.77,0,0,346.9,39.71,1.531,0.035739
2023-05-08 06:45,100,12.47,0,0,346.9,100.8,3.885,0.0907035
2023-05-08 07:00,100,13.44,0,0,332.1,128.1,4.94,0.1153185
2023-05-08 07:15,100,14.1,0,0,316.2,121.9,4.7,0.1097319
2023-05-08 07:30,100,14.48,0,0,311.5,122.7,4.73,0.1104333
2023-05-08 07:45,100,15.01,0,0.143,43.02,231.8,8.94,0.2086299
2023-05-08 08:00,100,15.78,0,0.335,98.6,419.4,16.17,0.3774879
2023-05-08 08:15,88.5,17.07,0,0.343,15.48,404.7,15.6,0.3641934
2023-05-08 08:30,85.5,18.79,0,0.271,207.3,575,22.17,0.5175132
2023-05-08 08:45,80.2,20.35,0,0.383,283.7,629,24.25,0.5660934
2023-05-08 09:00,72.55,20.94,0,0.404,92,681.5,26.27,0.6133059
2023-05-08 09:15,70.8,21.33,0,0.483,230.5,725.9,27.98,0.6532863
2023-05-08 09:30,70.92,21.59,0,0.743,184.2,367.7,14.17,0.3309162
2023-05-08 09:45,70.43,21.34,0,0.773,21.78,687.3,26.5,0.6185343
2023-05-08 10:00,67,22.3,0,1.017,168.7,858,33.07,0.772128
2023-05-08 10:15,68.76,22.89,0,0.624,331.1,913,35.21,0.8220492
2023-05-08 10:30,66.48,23.47,0,1.151,124.6,935,36.03,0.8411472
2023-05-08 10:45,63.91,23.68,0,1.165,301.2,938,36.15,0.8439223
2023-05-08 11:00,59.41,23.85,0,0.929,60.59,972,37.47,0.8747481
2023-05-08 11:15,65.7,24.02,0,1.46,327.7,972,37.48,0.8749765
2023-05-08 11:30,55.52,24.95,0,0.638,337.2,965,37.19,0.8681098
2023-05-08 11:45,54.15,25.41,0,0.915,351.3,622.5,24,0.5602443
2023-05-08 12:00,53.9,25.19,0,0.903,43.19,1018,39.26,0.9165702
2023-05-08 12:15,56.02,25.33,0,0.98,16.2,969,37.37,0.8723722
2023-05-08 12:30,56.36,25.57,0,0.813,326.4,961,37.05,0.8649384
2023-05-08 12:45,50.45,25.56,0,0.999,313.3,957,36.91,0.8615883
2023-05-08 13:00,52.01,25.66,0,1.058,164.9,967,37.28,0.87027
2023-05-08 13:15,51.91,25.73,0,1.29,112.9,943,36.35,0.8486778
2023-05-08 13:30,56.25,25.38,0,1.088,151.2,860,33.16,0.7740516
2023-05-08 13:45,55.09,24.86,0,1.573,219.9,842,32.44,0.757381
2023-05-08 14:00,55.51,24.67,0,1.542,141,823,31.73,0.7407048
2023-05-08 14:15,53.67,24.93,0,1.555,262.6,763.5,29.43,0.6871296
2023-05-08 14:30,55.37,24.81,0,0.863,158.5,516.2,19.9,0.4645953
2023-05-08 14:45,55.5,24.44,0,0.647,269.4,717,27.64,0.645339
2023-05-08 15:00,59.42,24.46,0,1.058,161.4,518.4,19.98,0.4665273
2023-05-08 15:15,59.18,24.28,0,1.187,134.5,585.9,22.59,0.5273184
2023-05-08 15:30,57.64,24.34,0,0.795,127.9,419.6,16.17,0.377598
2023-05-08 15:45,60.33,23.35,0,0.54,42.59,182.3,7.029,0.1640877
2023-05-08 16:00,63.63,22.48,0,0.283,47.76,149.7,5.77,0.1346892
2023-05-08 16:15,63.29,21.99,0,0.337,30.29,134.9,5.2,0.121398
2023-05-08 16:30,69.06,21.65,0,0.083,131.1,141.5,5.455,0.1273446
2023-05-08 16:45,66.1,21.28,0,0.34,335.1,148.6,5.73,0.1337775
2023-05-08 17:00,68.18,21.32,0,0.246,0.264,211.2,8.14,0.190086
2023-05-08 17:15,67.39,21.32,0,0.408,348.6,150.4,5.798,0.1353603
2023-05-08 17:30,71.38,20.82,0,0.297,143.7,78.93,3.043,0.0710358
2023-05-08 17:45,75.46,20.17,0,0.328,138.4,43.74,1.686,0.0393672
2023-05-08 18:00,78.93,19.37,0,0.184,146.7,14.57,0.562,0.0131157
2023-05-08 18:15,80.6,18.7,0,0,153.7,1.314,0.051,0.0011826
2023-05-08 18:30,80.1,18.55,0,0.383,208.9,-0.553,-0.021,-0.0004974
2023-05-08 18:45,83.8,18.14,0,0.218,147.4,-0.91,-0.035,-0.0008187
2023-05-08 19:00,88,18,0,0.373,180.1,-0.602,-0.023,-0.0005415
2023-05-08 19:15,90.3,17.8,0,0.081,41.57,-0.809,-0.031,-0.0007281
2023-05-08 19:30,91.7,17.49,0,0,271.8,-0.821,-0.032,-0.0007386
2023-05-08 19:45,92.8,16.94,0,0,271.8,-0.634,-0.024,-0.0005706
2023-05-08 20:00,94.8,16.85,0,0.073,162.9,-0.425,-0.016,-0.0003828
2023-05-08 20:15,94.8,16.63,0,0,162.6,-0.549,-0.021,-0.0004941
2023-05-08 20:30,95.9,16.46,0,0,162.6,-0.452,-0.017,-0.0004071
2023-05-08 20:45,93.4,16.2,0,0,228.6,-0.553,-0.021,-0.0004977
2023-05-08 21:00,96.3,16.01,0,0.298,161.8,-0.482,-0.019,-0.0004335
2023-05-08 21:15,93.8,16.51,0,0.606,146.7,-0.231,-0.009,-0.0002076
2023-05-08 21:30,93.9,16.49,0,0.503,148.8,-0.389,-0.015,-0.0003501
2023-05-08 21:45,93.7,16.35,0,0.362,142.8,-0.795,-0.031,-0.0007155
2023-05-08 22:00,93.8,16.16,0,0.211,136.6,-0.783,-0.03,-0.000705
2023-05-08 22:15,95.3,15.73,0,0.178,205.1,-0.59,-0.023,-0.0005307
2023-05-08 22:30,94.4,15.68,0,0,200.5,-0.394,-0.015,-0.0003546
2023-05-08 22:45,95.5,15.58,0,0,213.6,-0.323,-0.013,-0.000291
2023-05-08 23:00,94.3,15.63,0,0.113,217.4,-0.671,-0.026,-0.0006042
2023-05-08 23:15,95.1,15.29,0,0,13.37,-0.48,-0.019,-0.0004323
2023-05-08 23:30,97,15.13,0,0.185,125.5,-0.38,-0.015,-0.000342
2023-05-08 23:45,95.6,15.45,0,0.08,32.61,-0.218,-0.008,-0.0001962
2023-05-09 00:00,96.1,15.17,0,0.392,137.9,-0.499,-0.019,-0.0004491
2023-05-09 00:15,96.5,15.01,0,0.261,158.3,-0.473,-0.018,-0.0004257
2023-05-09 00:30,96.3,14.95,0,0.159,176.5,-0.629,-0.024,-0.0005661
2023-05-09 00:45,96.4,14.91,0,0.152,49.48,-0.35,-0.014,-0.0003153
2023-05-09 01:00,95.9,14.96,0,0.363,40.16,-0.6,-0.023,-0.0005403
2023-05-09 01:15,96.8,14.61,0,0,40.09,-0.452,-0.018,-0.0004071
